Prob_N,Model_N,F1,F2,c,T,Sample,Obj_F,Total Solving Time (TST),CPLEX solving time (CST); ,Solv_Status,T_stage,DP Estimated Solving Time (DEST)
48,TPM,2400,2800,3,300,4,16877436,1826.993872,1823.348078,maxTimeLimit,-,-
48,TPM_m,2400,2800,3,300,4,16871767,1805.179368,1804.902477,maxTimeLimit,-,-
48,FAL,2400,2800,3,300,4,16885951,1871.40116,1869.126208,maxTimeLimit,-,-
48,SHP,2400,2800,3,300,4,16871767,1812.559561,1811.09629,maxTimeLimit,-,-
48,weakl,2400,2800,3,300,4,16871767,1811.809697,1506.27396,maxTimeLimit,63,559.5292841
48,envl,2400,2800,3,300,4,16871767,1837.065693,1531.174528,maxTimeLimit,63,565.6778527
48,weakenvl,2400,2800,3,300,4,16876143,1819.94771,1514.05205,maxTimeLimit,63,561.9572566
49,M_Agg,2400,2800,5,90,1,4328619,2.153377533,2.085033894,optimal,-,-
49,TPM,2400,2800,5,90,1,4328619,5.37029314,5.063000441,optimal,-,-
49,TPM_m,2400,2800,5,90,1,4328619,1.588860374,1.485808611,optimal,-,-
49,FAL,2400,2800,5,90,1,4328619,11.1602931,10.94523907,optimal,-,-
49,SHP,2400,2800,5,90,1,4328619,7.257329941,7.100785971,optimal,-,-
49,weakl,2400,2800,5,90,1,4328619,137.1218289,2.317662001,optimal,54,142.9452525
49,envl,2400,2800,5,90,1,4328619,136.9300226,2.087309599,optimal,54,142.6850261
49,weakenvl,2400,2800,5,90,1,4328619,136.9642135,2.113321304,optimal,54,143.3684689
50,M_Agg,2400,2800,5,90,2,4249874,1.549613953,1.476114511,optimal,-,-
50,TPM,2400,2800,5,90,2,4249874,3.805588484,3.456403732,optimal,-,-
50,TPM_m,2400,2800,5,90,2,4249874,1.110971587,1.005877495,optimal,-,-
50,FAL,2400,2800,5,90,2,4249874,5.719623327,5.469631433,optimal,-,-
50,SHP,2400,2800,5,90,2,4249874,7.844467402,7.685488701,optimal,-,-
50,weakl,2400,2800,5,90,2,4249874,135.9264625,1.501410246,optimal,54,153.686799
50,envl,2400,2800,5,90,2,4249874,135.6445984,1.201333523,optimal,54,153.3418571
50,weakenvl,2400,2800,5,90,2,4249874,136.9763724,2.521642208,optimal,54,154.2101196
51,M_Agg,2400,2800,5,90,3,4344497,1.632653236,1.583941698,optimal,-,-
51,TPM,2400,2800,5,90,3,4344497,4.289920568,3.98225832,optimal,-,-
51,TPM_m,2400,2800,5,90,3,4344497,1.469475328,1.368300915,optimal,-,-
51,FAL,2400,2800,5,90,3,4344497,8.376788139,8.141714334,optimal,-,-
51,SHP,2400,2800,5,90,3,4344497,7.256236076,7.099337101,optimal,-,-
51,weakl,2400,2800,5,90,3,4344497,153.2591479,2.005242825,optimal,54,162.1478821
51,envl,2400,2800,5,90,3,4344497,153.0710969,1.77840519,optimal,54,161.7317973
51,weakenvl,2400,2800,5,90,3,4344497,153.9407304,2.653750181,optimal,54,162.5526189
52,M_Agg,2400,2800,5,90,4,4337791,1.010400772,0.949818373,optimal,-,-
52,TPM,2400,2800,5,90,4,4337791,3.449211359,3.135293961,optimal,-,-
52,TPM_m,2400,2800,5,90,4,4337791,1.210163019,1.104010105,optimal,-,-
52,FAL,2400,2800,5,90,4,4337791,7.872730017,7.652337551,optimal,-,-
52,SHP,2400,2800,5,90,4,4337791,3.602492809,3.452769756,optimal,-,-
52,weakl,2400,2800,5,90,4,4337791,145.4735704,1.425629616,optimal,54,168.0413824
52,envl,2400,2800,5,90,4,4337791,145.0943864,1.003786802,optimal,54,167.5032236
52,weakenvl,2400,2800,5,90,4,4337791,145.5925594,1.50236249,optimal,54,168.1893887
53,M_Agg,2400,2800,5,100,1,4850197,0.925813198,0.868076324,optimal,-,-
53,TPM,2400,2800,5,100,1,4850197,4.013070583,3.65219903,optimal,-,-
53,TPM_m,2400,2800,5,100,1,4850197,1.118020939,0.992124796,optimal,-,-
53,FAL,2400,2800,5,100,1,4850197,5.464967728,5.192114115,optimal,-,-
53,SHP,2400,2800,5,100,1,4850197,3.242563963,3.065600395,optimal,-,-
53,weakl,2400,2800,5,100,1,4850197,180.0880152,1.641130924,optimal,60,178.2763749
53,envl,2400,2800,5,100,1,4850197,179.5573465,1.075264215,optimal,60,177.7372786
53,weakenvl,2400,2800,5,100,1,4850197,180.3308164,1.827154398,optimal,60,178.4853254
54,M_Agg,2400,2800,5,100,2,4837047,1.860848427,1.802621603,optimal,-,-
54,TPM,2400,2800,5,100,2,4837047,14.88302755,14.51135635,optimal,-,-
54,TPM_m,2400,2800,5,100,2,4837047,2.360188666,2.236529112,optimal,-,-
54,FAL,2400,2800,5,100,2,4837047,15.22218871,14.95479846,optimal,-,-
54,SHP,2400,2800,5,100,2,4837047,10.48911476,10.29881287,optimal,-,-
54,weakl,2400,2800,5,100,2,4837047,169.7707948,3.345671415,optimal,60,196.0750442
54,envl,2400,2800,5,100,2,4837047,169.2043592,2.752412558,optimal,60,195.8246775
54,weakenvl,2400,2800,5,100,2,4837047,170.3463692,3.893760204,optimal,60,196.4129009
55,M_Agg,2400,2800,5,100,3,4716580,2.243209839,2.181198597,optimal,-,-
55,TPM,2400,2800,5,100,3,4716579.987,15.59917712,15.1701231,optimal,-,-
55,TPM_m,2400,2800,5,100,3,4716580,3.17219783,2.947663069,optimal,-,-
55,FAL,2400,2800,5,100,3,4716580,16.14835644,15.87265062,optimal,-,-
55,SHP,2400,2800,5,100,3,4716580,11.73582244,11.48104715,optimal,-,-
55,weakl,2400,2800,5,100,3,4716580,176.833149,3.567258358,optimal,60,217.3340624
55,envl,2400,2800,5,100,3,4716580,176.1568024,2.851542234,optimal,60,216.9813757
55,weakenvl,2400,2800,5,100,3,4716580,176.4878097,3.149768353,optimal,60,217.716444
56,M_Agg,2400,2800,5,100,4,4710599,0.606231928,0.555691719,optimal,-,-
56,TPM,2400,2800,5,100,4,4710599,3.424025536,2.944857359,optimal,-,-
56,TPM_m,2400,2800,5,100,4,4710599,1.199125448,1.077433348,optimal,-,-
56,FAL,2400,2800,5,100,4,4710599,2.855060816,2.558641911,optimal,-,-
56,SHP,2400,2800,5,100,4,4710599,2.212117672,2.023353577,optimal,-,-
56,weakl,2400,2800,5,100,4,4710599,186.4135406,1.198331356,optimal,60,242.3563977
56,envl,2400,2800,5,100,4,4710599,186.0306063,0.771739721,optimal,60,241.808872
56,weakenvl,2400,2800,5,100,4,4710599,186.7763062,1.49793148,optimal,60,243.0681701
57,M_Agg,2400,2800,5,120,1,5712404,2.637205124,2.574567556,optimal,-,-
57,TPM,2400,2800,5,120,1,5712403.997,21.82100677,21.14674568,optimal,-,-
57,TPM_m,2400,2800,5,120,1,5712404,2.87812329,2.740384817,optimal,-,-
57,FAL,2400,2800,5,120,1,5712404,36.9687705,36.55996013,optimal,-,-
57,SHP,2400,2800,5,120,1,5712404,21.32508302,21.08401346,optimal,-,-
57,weakl,2400,2800,5,120,1,5712404,251.2826925,4.809686422,optimal,72,260.336963
57,envl,2400,2800,5,120,1,5712404,251.9069422,5.366947651,optimal,72,260.3111235
57,weakenvl,2400,2800,5,120,1,5712404,252.0411184,5.487591505,optimal,72,261.6761397
58,M_Agg,2400,2800,5,120,2,5700713,2.381042242,2.329607248,optimal,-,-
58,TPM,2400,2800,5,120,2,5700713,19.98571944,19.42649674,optimal,-,-
58,TPM_m,2400,2800,5,120,2,5700713,2.755020784,2.620367527,optimal,-,-
58,FAL,2400,2800,5,120,2,5700713,25.58450174,25.2032361,optimal,-,-
58,SHP,2400,2800,5,120,2,5700713,14.45793533,14.19386005,optimal,-,-
58,weakl,2400,2800,5,120,2,5700713,254.8068676,4.194289446,optimal,72,273.9645444
58,envl,2400,2800,5,120,2,5700713,253.831152,3.196808815,optimal,72,274.1583675
58,weakenvl,2400,2800,5,120,2,5700713,255.5605419,4.8989079,optimal,72,275.594675
59,M_Agg,2400,2800,5,120,3,5757767,2.585160732,2.523305655,optimal,-,-
59,TPM,2400,2800,5,120,3,5757767,22.11527157,21.54018235,optimal,-,-
59,TPM_m,2400,2800,5,120,3,5757767,4.97022873,4.821616411,optimal,-,-
59,FAL,2400,2800,5,120,3,5757767,41.33536053,40.92269778,optimal,-,-
59,SHP,2400,2800,5,120,3,5757767,23.63960671,23.33767414,optimal,-,-
59,weakl,2400,2800,5,120,3,5757767,276.9224902,6.717973709,optimal,72,287.3275888
59,envl,2400,2800,5,120,3,5757767,275.4667874,5.207833529,optimal,72,288.0572445
59,weakenvl,2400,2800,5,120,3,5757767,277.8947139,7.615548849,optimal,72,289.3472058
60,M_Agg,2400,2800,5,120,4,5812918,2.380453825,2.320659161,optimal,-,-
60,TPM,2400,2800,5,120,4,5812918,8.121278763,7.582396507,optimal,-,-
60,TPM_m,2400,2800,5,120,4,5812918,2.363829235,2.224268675,optimal,-,-
60,FAL,2400,2800,5,120,4,5812918,26.76462221,26.26203394,optimal,-,-
60,SHP,2400,2800,5,120,4,5812918,16.69771791,16.44954252,optimal,-,-
60,weakl,2400,2800,5,120,4,5812918,258.3358018,3.469280481,optimal,72,294.8263756
60,envl,2400,2800,5,120,4,5812918,260.0396125,5.11136198,optimal,72,296.3972598
60,weakenvl,2400,2800,5,120,4,5812918,261.2081847,6.258580685,optimal,72,296.9600686
61,M_Agg,2400,2800,5,150,1,7142846,3.950554609,3.887212753,optimal,-,-
61,TPM,2400,2800,5,150,1,7142846,33.37713981,32.40735722,optimal,-,-
61,TPM_m,2400,2800,5,150,1,7142846,9.920927124,9.758831501,optimal,-,-
61,FAL,2400,2800,5,150,1,7142846,895.6607051,895.0452764,optimal,-,-
61,SHP,2400,2800,5,150,1,7142846,371.8001866,371.4248202,optimal,-,-
61,weakl,2400,2800,5,150,1,7142846,305.793018,4.907950401,optimal,51,307.726665
61,envl,2400,2800,5,150,1,7142846,307.2959181,6.310585976,optimal,51,309.8598529
61,weakenvl,2400,2800,5,150,1,7142846,307.7152594,6.716401339,optimal,51,309.666768
62,M_Agg,2400,2800,5,150,2,7206951,3.455558062,3.391959667,optimal,-,-
62,TPM,2400,2800,5,150,2,7206951,36.70891333,35.82948089,optimal,-,-
62,TPM_m,2400,2800,5,150,2,7206951,9.682267683,9.491614819,optimal,-,-
62,FAL,2400,2800,5,150,2,7206951,311.2283905,310.6240783,optimal,-,-
62,SHP,2400,2800,5,150,2,7206951,230.8633831,230.4873843,optimal,-,-
62,weakl,2400,2800,5,150,2,7206951,308.2590451,4.82040596,optimal,50,309.7413222
62,envl,2400,2800,5,150,2,7206951,309.42666,5.900449991,optimal,50,312.3658265
62,weakenvl,2400,2800,5,150,2,7206951,310.5706653,7.033246756,optimal,50,312.0340959
63,M_Agg,2400,2800,5,150,3,7034799,2.259759188,2.20311141,optimal,-,-
63,TPM,2400,2800,5,150,3,7034799,13.16253662,12.32311606,optimal,-,-
63,TPM_m,2400,2800,5,150,3,7034799,1.960352613,1.801448822,optimal,-,-
63,FAL,2400,2800,5,150,3,7034799,38.88709641,38.32556605,optimal,-,-
63,SHP,2400,2800,5,150,3,7034799,20.25348902,19.85500717,optimal,-,-
63,weakl,2400,2800,5,150,3,7034799,306.9176376,3.446006536,optimal,53,308.8304763
63,envl,2400,2800,5,150,3,7034799,308.8268485,5.201040983,optimal,53,311.090403
63,weakenvl,2400,2800,5,150,3,7034799,308.3461652,4.702243328,optimal,53,310.5602129
64,M_Agg,2400,2800,5,150,4,7235727,3.178593874,3.106760263,optimal,-,-
64,TPM,2400,2800,5,150,4,7235727,33.38761234,32.50478411,optimal,-,-
64,TPM_m,2400,2800,5,150,4,7235727,8.933953375,8.780338287,optimal,-,-
64,FAL,2400,2800,5,150,4,7235727,312.8289011,312.2164268,optimal,-,-
64,SHP,2400,2800,5,150,4,7235727,100.728842,100.2532229,optimal,-,-
64,weakl,2400,2800,5,150,4,7235727,309.9369592,4.654134035,optimal,46,308.9029652
64,envl,2400,2800,5,150,4,7235727,313.8899851,8.456499815,optimal,46,310.6627701
64,weakenvl,2400,2800,5,150,4,7235727,312.0349822,6.603337049,optimal,46,310.3745849
65,M_Agg,2400,2800,5,200,1,9702880,6.772927523,6.698118448,optimal,-,-
65,TPM,2400,2800,5,200,1,9702880,60.3009913,58.7537837,optimal,-,-
65,TPM_m,2400,2800,5,200,1,9702880,15.59544729,15.37831426,optimal,-,-
65,FAL,2400,2800,5,200,1,9704149,1819.371703,1818.209469,maxTimeLimit,-,-
65,SHP,2400,2800,5,200,1,9702880,981.8472764,981.2273767,optimal,-,-
65,weakl,2400,2800,5,200,1,9702880,313.8516467,4.630899668,optimal,34,308.0282112
65,envl,2400,2800,5,200,1,9702880,317.3198126,7.895248175,optimal,34,309.0449834
65,weakenvl,2400,2800,5,200,1,9702880,317.1845709,7.746886969,optimal,34,309.379184
66,M_Agg,2400,2800,5,200,2,9484796,2.768857718,2.698477745,optimal,-,-
66,TPM,2400,2800,5,200,2,9484796,38.51904321,37.02675366,optimal,-,-
66,TPM_m,2400,2800,5,200,2,9484796,3.720121697,3.538069725,optimal,-,-
66,FAL,2400,2800,5,200,2,9484796,108.8587105,107.7635963,optimal,-,-
66,SHP,2400,2800,5,200,2,9484796,43.15704107,42.51107717,optimal,-,-
66,weakl,2400,2800,5,200,2,9484796,304.6156616,3.770690441,optimal,37,308.3437878
66,envl,2400,2800,5,200,2,9484796,304.3249657,3.353082418,optimal,37,308.606758
66,weakenvl,2400,2800,5,200,2,9484796,304.6751335,3.705589533,optimal,37,309.8354097
67,M_Agg,2400,2800,5,200,3,9520099,3.630885839,3.57010746,optimal,-,-
67,TPM,2400,2800,5,200,3,9520099,51.07403636,49.66391683,optimal,-,-
67,TPM_m,2400,2800,5,200,3,9520098.993,10.90857841,10.70580506,optimal,-,-
67,FAL,2400,2800,5,200,3,9520883,1829.499059,1828.260454,maxTimeLimit,-,-
67,SHP,2400,2800,5,200,3,9520099,1312.11767,1311.491476,optimal,-,-
67,weakl,2400,2800,5,200,3,9520099,307.2075932,4.637761116,optimal,36,323.1408199
67,envl,2400,2800,5,200,3,9520099,307.116317,4.381222248,optimal,36,325.776115
67,weakenvl,2400,2800,5,200,3,9520099,307.6036529,4.861400127,optimal,36,325.7086603
68,M_Agg,2400,2800,5,200,4,9535643,4.531569242,4.473213911,optimal,-,-
68,TPM,2400,2800,5,200,4,9535643,50.29376602,48.88020754,optimal,-,-
68,TPM_m,2400,2800,5,200,4,9535643,11.82589377,11.46916056,optimal,-,-
68,FAL,2400,2800,5,200,4,9535643,1825.829545,1824.763165,maxTimeLimit,-,-
68,SHP,2400,2800,5,200,4,9535643,731.8075864,731.1742208,optimal,-,-
68,weakl,2400,2800,5,200,4,9535643,306.4379431,5.000160694,optimal,38,324.9492106
68,envl,2400,2800,5,200,4,9535643,307.4188381,5.862251282,optimal,38,328.5278706
68,weakenvl,2400,2800,5,200,4,9535643,308.0533787,6.472620487,optimal,38,327.5577204
69,M_Agg,2400,2800,5,300,1,14283904,10.04618144,9.972448826,optimal,-,-
69,TPM,2400,2800,5,300,1,14283904,136.9008727,133.6517134,optimal,-,-
69,TPM_m,2400,2800,5,300,1,14283904,15.17281039,14.8985424,optimal,-,-
69,FAL,2400,2800,5,300,1,14286399,1822.886733,1820.395503,maxTimeLimit,-,-
69,SHP,2400,2800,5,300,1,14283904,1810.676356,1808.939479,maxTimeLimit,-,-
69,weakl,2400,2800,5,300,1,14283904,315.1139534,7.995589733,optimal,35,335.3662669
69,envl,2400,2800,5,300,1,14283904,315.5669113,8.182406425,optimal,35,353.9615202
69,weakenvl,2400,2800,5,300,1,14283904,319.0094736,11.62154555,optimal,35,345.7662994
70,M_Agg,2400,2800,5,300,2,14282189,41.36949015,41.29456973,optimal,-,-
70,TPM,2400,2800,5,300,2,14282189,367.1351862,363.6080258,optimal,-,-
70,TPM_m,2400,2800,5,300,2,14282189,18.91675497,18.6303308,optimal,-,-
70,FAL,2400,2800,5,300,2,14286323,1826.790621,1824.230082,maxTimeLimit,-,-
70,SHP,2400,2800,5,300,2,14282189,1811.646466,1809.995144,maxTimeLimit,-,-
70,weakl,2400,2800,5,300,2,14282189,363.8037901,53.19679976,optimal,36,546.2160469
70,envl,2400,2800,5,300,2,14282189,373.0023938,62.16855812,optimal,36,494.8325853
70,weakenvl,2400,2800,5,300,2,14282189,368.1681359,57.32206178,optimal,36,388.3944388
71,M_Agg,2400,2800,5,300,3,14229744,8.423438787,8.34965682,optimal,-,-
71,TPM,2400,2800,5,300,3,14229744,100.9075851,97.59287262,optimal,-,-
71,TPM_m,2400,2800,5,300,3,14229744,13.10175067,12.83213425,optimal,-,-
71,FAL,2400,2800,5,300,3,14232675,1823.065049,1820.426656,maxTimeLimit,-,-
71,SHP,2400,2800,5,300,3,14229744,1810.82953,1809.445698,maxTimeLimit,-,-
71,weakl,2400,2800,5,300,3,14229744,314.4411556,9.3696661,optimal,35,562.5751367
71,envl,2400,2800,5,300,3,14229744,318.1233391,12.78367829,optimal,35,500.6460847
71,weakenvl,2400,2800,5,300,3,14229744,314.9998934,9.653514147,optimal,35,464.4916096
72,M_Agg,2400,2800,5,300,4,14318208,32.95046473,32.87037611,optimal,-,-
72,TPM,2400,2800,5,300,4,14318208,211.3336353,207.9452233,optimal,-,-
72,TPM_m,2400,2800,5,300,4,14318208,16.27473851,16.00646544,optimal,-,-
72,FAL,2400,2800,5,300,4,14320413,1817.023219,1814.671504,maxTimeLimit,-,-
72,SHP,2400,2800,5,300,4,14320413,1810.880829,1809.472607,maxTimeLimit,-,-
72,weakl,2400,2800,5,300,4,14318208,348.1061684,33.41209936,optimal,34,571.6520392
72,envl,2400,2800,5,300,4,14318208,409.1534368,94.21461129,optimal,34,505.2598863
72,weakenvl,2400,2800,5,300,4,14318208,380.8876947,65.9563601,optimal,34,474.396347
73,M_Agg,2400,2800,5,500,1,23767730,214.2933981,214.1972477,optimal,-,-
73,TPM,2400,2800,5,500,1,23767730,1845.29777,1832.960226,maxTimeLimit,-,-
73,TPM_m,2400,2800,5,500,1,23767730,36.15938883,35.55843544,optimal,-,-
73,FAL,2400,2800,5,500,1,23774480,1861.54307,1848.561219,maxTimeLimit,-,-
73,SHP,2400,2800,5,500,1,23783184,1829.070875,1824.981324,maxTimeLimit,-,-
73,weakl,2400,2800,5,500,1,23767730,1158.513073,858.3369064,optimal,34,614.8917602
73,envl,2400,2800,5,500,1,23767730,879.0511716,578.6238892,optimal,34,516.1673253
73,weakenvl,2400,2800,5,500,1,23767730,489.5220313,189.0897729,optimal,34,494.0068244
74,M_Agg,2400,2800,5,500,2,23916479,94.97498798,94.87289619,optimal,-,-
74,TPM,2400,2800,5,500,2,23916479,1823.662468,1814.067772,maxTimeLimit,-,-
74,TPM_m,2400,2800,5,500,2,23917039,26.228646,25.74206829,optimal,-,-
74,FAL,2400,2800,5,500,2,23917503,1835.092789,1828.706059,maxTimeLimit,-,-
74,SHP,2400,2800,5,500,2,23916479,1831.470581,1827.306295,maxTimeLimit,-,-
74,weakl,2400,2800,5,500,2,23916479,429.2401494,119.6013913,optimal,34,779.2411948
74,envl,2400,2800,5,500,2,23916479,396.2563912,86.35316777,optimal,34,749.6370261
74,weakenvl,2400,2800,5,500,2,23916479,672.5568191,362.6527126,optimal,34,825.3957527
75,M_Agg,2400,2800,5,500,3,23731541,38.02986002,37.92026186,optimal,-,-
75,TPM,2400,2800,5,500,3,23731541,722.6410377,712.5692604,optimal,-,-
75,TPM_m,2400,2800,5,500,3,23731707,24.83200574,24.36205578,optimal,-,-
75,FAL,2400,2800,5,500,3,23731541,1831.849865,1824.828236,maxTimeLimit,-,-
75,SHP,2400,2800,5,500,3,23731541,1826.461992,1822.346542,maxTimeLimit,-,-
75,weakl,2400,2800,5,500,3,23731541,350.7487654,33.11853266,optimal,34,1126.022111
75,envl,2400,2800,5,500,3,23731541,336.5785457,18.66863203,optimal,34,1104.044466
75,weakenvl,2400,2800,5,500,3,23731541,354.6188427,36.70762563,optimal,34,1111.043763
76,M_Agg,2400,2800,5,500,4,23833903,387.3095784,387.2009161,optimal,-,-
76,TPM,2400,2800,5,500,4,23833903,1830.636381,1821.46394,maxTimeLimit,-,-
76,TPM_m,2400,2800,5,500,4,23833903,30.6177821,30.11130619,optimal,-,-
76,FAL,2400,2800,5,500,4,23851326,1838.987912,1832.260714,maxTimeLimit,-,-
76,SHP,2400,2800,5,500,4,23845934,1826.087127,1821.973809,maxTimeLimit,-,-
76,weakl,2400,2800,5,500,4,23833903,521.0650525,213.655329,optimal,35,1493.886146
76,envl,2400,2800,5,500,4,23833903,452.7831927,145.1187174,optimal,35,1474.024261
76,weakenvl,2400,2800,5,500,4,23833903,459.3296044,151.659992,optimal,35,1475.986528
77,M_Agg,2400,2800,5,1000,1,47580649,1815.261451,1815.090544,maxTimeLimit,-,-
77,TPM,2400,2800,5,1000,1,47923263,1881.694261,1835.485651,maxTimeLimit,-,-
77,TPM_m,2400,2800,5,1000,1,47580649,611.8969775,610.8113441,optimal,-,-
77,FAL,2400,2800,5,1000,1,47943809,1854.267074,1820.293032,maxTimeLimit,-,-
77,SHP,2400,2800,5,1000,1,47740590,1827.380193,1806.910625,maxTimeLimit,-,-
77,weakl,2400,2800,5,1000,1,47601961,1815.910812,1507.880889,maxTimeLimit,33,1816.990803
77,envl,2400,2800,5,1000,1,47600815,1812.929975,1504.570358,maxTimeLimit,33,1814.951385
77,weakenvl,2400,2800,5,1000,1,47589465,1815.077745,1506.757076,maxTimeLimit,33,1814.600121
78,M_Agg,2400,2800,5,1000,2,47749591,1818.623909,1818.46515,maxTimeLimit,-,-
78,TPM,2400,2800,5,1000,2,48098549,1869.286205,1818.486111,maxTimeLimit,-,-
78,TPM_m,2400,2800,5,1000,2,47740471,88.93627578,87.90268111,optimal,-,-
78,FAL,2400,2800,5,1000,2,48011246,1861.850834,1826.465154,maxTimeLimit,-,-
78,SHP,2400,2800,5,1000,2,48011862,1829.007262,1808.185785,maxTimeLimit,-,-
78,weakl,2400,2800,5,1000,2,47770667,1816.363812,1508.53055,maxTimeLimit,34,1419.222608
78,envl,2400,2800,5,1000,2,47747523,1813.886151,1505.778859,maxTimeLimit,34,1417.579974
78,weakenvl,2400,2800,5,1000,2,47754290,1815.148859,1507.042653,maxTimeLimit,34,1417.083779
79,M_Agg,2400,2800,5,1000,3,47607411,1816.131884,1815.969112,maxTimeLimit,-,-
79,TPM,2400,2800,5,1000,3,48060528,1862.261011,1812.69411,maxTimeLimit,-,-
79,TPM_m,2400,2800,5,1000,3,47601210,1161.481198,1160.269159,optimal,-,-
79,FAL,2400,2800,5,1000,3,47866107,1869.385461,1836.724425,maxTimeLimit,-,-
79,SHP,2400,2800,5,1000,3,48121975,1823.694147,1805.443493,maxTimeLimit,-,-
79,weakl,2400,2800,5,1000,3,47602401,1822.204907,1506.791397,maxTimeLimit,35,1023.142969
79,envl,2400,2800,5,1000,3,47604706,1816.497727,1500.847582,maxTimeLimit,35,1021.74671
79,weakenvl,2400,2800,5,1000,3,47611095,1814.389904,1498.780112,maxTimeLimit,35,1021.350052
80,M_Agg,2400,2800,5,1000,4,47590137,1816.831919,1816.62859,maxTimeLimit,-,-
80,TPM,2400,2800,5,1000,4,47861388,1876.305191,1818.030479,maxTimeLimit,-,-
80,TPM_m,2400,2800,5,1000,4,47590137,762.8115274,761.7544627,optimal,-,-
80,FAL,2400,2800,5,1000,4,48100633,1872.192014,1834.394458,maxTimeLimit,-,-
80,SHP,2400,2800,5,1000,4,48005896,1825.542577,1808.131561,maxTimeLimit,-,-
80,weakl,2400,2800,5,1000,4,47609755,1813.483679,1497.377529,maxTimeLimit,34,629.9709623
80,envl,2400,2800,5,1000,4,47591341,1816.491686,1500.158682,maxTimeLimit,34,629.5725283
80,weakenvl,2400,2800,5,1000,4,47607746,1813.783976,1497.411374,maxTimeLimit,34,630.1405906
81,M_Agg,2400,2800,8,90,1,4109369,0.679430008,0.613232613,optimal,-,-
81,TPM,2400,2800,8,90,1,4109369,0.791182041,0.474172354,optimal,-,-
81,TPM_m,2400,2800,8,90,1,4109369,0.353737138,0.240190744,optimal,-,-
81,FAL,2400,2800,8,90,1,4109369,0.576695442,0.358507633,optimal,-,-
81,SHP,2400,2800,8,90,1,4109369,0.560899973,0.338175058,optimal,-,-
81,weakl,2400,2800,8,90,1,4109369,224.8380348,2.22212553,optimal,54,230.5949467
81,envl,2400,2800,8,90,1,4109369,223.4443309,0.787746191,optimal,54,229.207573
81,weakenvl,2400,2800,8,90,1,4109369,225.0123758,2.34423852,optimal,54,230.8310722
82,M_Agg,2400,2800,8,90,2,4143591,0.737078667,0.682471514,optimal,-,-
82,TPM,2400,2800,8,90,2,4143591,1.095350981,0.766386986,optimal,-,-
82,TPM_m,2400,2800,8,90,2,4143591,0.394763291,0.268619537,optimal,-,-
82,FAL,2400,2800,8,90,2,4143591,0.710211277,0.484118223,optimal,-,-
82,SHP,2400,2800,8,90,2,4143591,0.610487461,0.457509756,optimal,-,-
82,weakl,2400,2800,8,90,2,4143591,232.0452573,2.341699123,optimal,54,249.9379933
82,envl,2400,2800,8,90,2,4143591,230.5530948,0.802751064,optimal,54,248.7374425
82,weakenvl,2400,2800,8,90,2,4143591,232.213952,2.439216375,optimal,54,250.1790057
83,M_Agg,2400,2800,8,90,3,4190418,0.713118792,0.658670664,optimal,-,-
83,TPM,2400,2800,8,90,3,4190418,0.595582962,0.276719093,optimal,-,-
83,TPM_m,2400,2800,8,90,3,4190418,0.253961217,0.131189108,optimal,-,-
83,FAL,2400,2800,8,90,3,4190418,0.775497437,0.535317898,optimal,-,-
83,SHP,2400,2800,8,90,3,4190418,0.433645487,0.262045383,optimal,-,-
83,weakl,2400,2800,8,90,3,4190418,249.5168781,2.552175045,optimal,54,262.6305647
83,envl,2400,2800,8,90,3,4190418,247.8010017,0.81193614,optimal,54,261.1611937
83,weakenvl,2400,2800,8,90,3,4190418.001,249.5520586,2.541827679,optimal,54,262.6333415
84,M_Agg,2400,2800,8,90,4,4025205,0.748070002,0.695189953,optimal,-,-
84,TPM,2400,2800,8,90,4,4025205,0.92269659,0.594544411,optimal,-,-
